mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_alpha,param_early_stopping,param_hidden_layer_sizes,param_learning_rate,param_max_iter,param_solver,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
7.988123337427775,0.7437397778885707,0.013637542724609375,0.0007421290872735472,relu,0.0001,True,"(256, 128)",constant,10,sgd,"{'activation': 'relu', 'alpha': 0.0001, 'early_stopping': True, 'hidden_layer_sizes': (256, 128), 'learning_rate': 'constant', 'max_iter': 10, 'solver': 'sgd'}",0.9688473520249221,0.9628482972136223,0.9695121951219512,0.9670692814534986,0.002997002396938142,43
9.517305453618368,0.21557906676985847,0.014464378356933594,0.00013498745372508844,relu,0.0001,True,"(256, 128)",adaptive,10,adam,"{'activation': 'relu', 'alpha': 0.0001, 'early_stopping': True, 'hidden_layer_sizes': (256, 128), 'learning_rate': 'adaptive', 'max_iter': 10, 'solver': 'adam'}",0.9891135303265941,0.9937304075235109,0.9829984544049459,0.9886141307516837,0.004395509404406187,1
7.87593412399292,0.6297022991818952,0.014202435811360678,0.0007507676844361652,relu,0.0001,True,"(256, 128)",adaptive,10,sgd,"{'activation': 'relu', 'alpha': 0.0001, 'early_stopping': True, 'hidden_layer_sizes': (256, 128), 'learning_rate': 'adaptive', 'max_iter': 10, 'solver': 'sgd'}",0.9688473520249221,0.9628482972136223,0.9695121951219512,0.9670692814534986,0.002997002396938142,43
18.729318857192993,1.0625596145625797,0.02252046267191569,0.0006963734041370213,relu,0.0001,True,"(512, 256)",constant,10,adam,"{'activation': 'relu', 'alpha': 0.0001, 'early_stopping': True, 'hidden_layer_sizes': (512, 256), 'learning_rate': 'constant', 'max_iter': 10, 'solver': 'adam'}",0.9906542056074766,0.9814241486068112,0.9891135303265941,0.9870639615136273,0.004037246363401511,7
16.647334496180218,0.7934449677318355,0.024541219075520832,0.0008930890604317646,relu,0.0001,True,"(512, 256)",constant,10,sgd,"{'activation': 'relu', 'alpha': 0.0001, 'early_stopping': True, 'hidden_layer_sizes': (512, 256), 'learning_rate': 'constant', 'max_iter': 10, 'solver': 'sgd'}",0.9797191887675507,0.9751552795031055,0.9751552795031055,0.9766765825912539,0.002151447459739523,21
18.499764919281006,0.7401610457801806,0.022137959798177082,0.0008236767699429934,relu,0.0001,True,"(512, 256)",adaptive,10,adam,"{'activation': 'relu', 'alpha': 0.0001, 'early_stopping': True, 'hidden_layer_sizes': (512, 256), 'learning_rate': 'adaptive', 'max_iter': 10, 'solver': 'adam'}",0.9906542056074766,0.9814241486068112,0.9891135303265941,0.9870639615136273,0.004037246363401511,7
17.09007716178894,0.300323237713822,0.023874680201212566,0.0005252159575285951,relu,0.0001,True,"(512, 256)",adaptive,10,sgd,"{'activation': 'relu', 'alpha': 0.0001, 'early_stopping': True, 'hidden_layer_sizes': (512, 256), 'learning_rate': 'adaptive', 'max_iter': 10, 'solver': 'sgd'}",0.9797191887675507,0.9751552795031055,0.9751552795031055,0.9766765825912539,0.002151447459739523,21
3.8481380144755044,0.409675777450596,0.009044647216796875,0.0009702547701211842,relu,0.001,True,"(128,)",constant,10,adam,"{'activation': 'relu', 'alpha': 0.001, 'early_stopping': True, 'hidden_layer_sizes': (128,), 'learning_rate': 'constant', 'max_iter': 10, 'solver': 'adam'}",0.9784615384615385,0.9591527987897126,0.9769585253456221,0.971524287532291,0.008769456934438737,39
3.617689847946167,0.0762000888759494,0.009072383244832357,0.0007864801556187282,relu,0.001,True,"(128,)",constant,10,sgd,"{'activation': 'relu', 'alpha': 0.001, 'early_stopping': True, 'hidden_layer_sizes': (128,), 'learning_rate': 'constant', 'max_iter': 10, 'solver': 'sgd'}",0.9680365296803652,0.9448584202682563,0.9665653495440729,0.9598200998308982,0.010596539820455126,73
3.982490062713623,0.08227614699109907,0.009820381800333658,0.0006969035108811319,relu,0.001,True,"(128,)",adaptive,10,adam,"{'activation': 'relu', 'alpha': 0.001, 'early_stopping': True, 'hidden_layer_sizes': (128,), 'learning_rate': 'adaptive', 'max_iter': 10, 'solver': 'adam'}",0.9784615384615385,0.9591527987897126,0.9769585253456221,0.971524287532291,0.008769456934438737,39
